,state,year,expansion,gender,age,percentage
1749,Maryland,2016,Adopted,female,45-54,0.123518796
1750,Maryland,2016,Adopted,female,55-64,0.12600922
1751,Massachusetts,2016,Adopted,male,< 6,0.400296026
1752,Massachusetts,2016,Adopted,male,6-17,0.328920017
1753,Massachusetts,2016,Adopted,male,18-24,0.201579751
1754,Massachusetts,2016,Adopted,male,25-34,0.207742889
1755,Massachusetts,2016,Adopted,male,35-44,0.192699324
1756,Massachusetts,2016,Adopted,male,45-54,0.184499077
1757,Massachusetts,2016,Adopted,male,55-64,0.182278219
1758,Massachusetts,2016,Adopted,female,< 6,0.376744449
1759,Massachusetts,2016,Adopted,female,6-17,0.331383394
1760,Massachusetts,2016,Adopted,female,18-24,0.232068463
1761,Massachusetts,2016,Adopted,female,25-34,0.27214186
1762,Massachusetts,2016,Adopted,female,35-44,0.240061962
1763,Massachusetts,2016,Adopted,female,45-54,0.213062561
1764,Massachusetts,2016,Adopted,female,55-64,0.203041785
1765,Michigan,2016,Adopted,male,< 6,0.444230818
1766,Michigan,2016,Adopted,male,6-17,0.367774649
1767,Michigan,2016,Adopted,male,18-24,0.192030892
1768,Michigan,2016,Adopted,male,25-34,0.187368115
1769,Michigan,2016,Adopted,male,35-44,0.171201153
1770,Michigan,2016,Adopted,male,45-54,0.160937588
1771,Michigan,2016,Adopted,male,55-64,0.154956623
1772,Michigan,2016,Adopted,female,< 6,0.45311955
1773,Michigan,2016,Adopted,female,6-17,0.371226019
1774,Michigan,2016,Adopted,female,18-24,0.256901933
1775,Michigan,2016,Adopted,female,25-34,0.294324154
1776,Michigan,2016,Adopted,female,35-44,0.217598244
1777,Michigan,2016,Adopted,female,45-54,0.181914955
1778,Michigan,2016,Adopted,female,55-64,0.166933344
1779,Minnesota,2016,Adopted,male,< 6,0.344352693
1780,Minnesota,2016,Adopted,male,6-17,0.296335369
1781,Minnesota,2016,Adopted,male,18-24,0.15645654
1782,Minnesota,2016,Adopted,male,25-34,0.156189494
1783,Minnesota,2016,Adopted,male,35-44,0.134361162
1784,Minnesota,2016,Adopted,male,45-54,0.121513695
1785,Minnesota,2016,Adopted,male,55-64,0.115873901
1786,Minnesota,2016,Adopted,female,< 6,0.324669134
1787,Minnesota,2016,Adopted,female,6-17,0.292618907
1788,Minnesota,2016,Adopted,female,18-24,0.207334796
1789,Minnesota,2016,Adopted,female,25-34,0.221377543
1790,Minnesota,2016,Adopted,female,35-44,0.182066578
1791,Minnesota,2016,Adopted,female,45-54,0.133705126
1792,Minnesota,2016,Adopted,female,55-64,0.132269218
1793,Mississippi,2016,Not Adopted,male,< 6,0.567367625
1794,Mississippi,2016,Not Adopted,male,6-17,0.508282026
1795,Mississippi,2016,Not Adopted,male,18-24,0.123780504
1796,Mississippi,2016,Not Adopted,male,25-34,0.118056417
1797,Mississippi,2016,Not Adopted,male,35-44,0.102261079
1798,Mississippi,2016,Not Adopted,male,45-54,0.11751025
1799,Mississippi,2016,Not Adopted,male,55-64,0.148623272
1800,Mississippi,2016,Not Adopted,female,< 6,0.585395928
1801,Mississippi,2016,Not Adopted,female,6-17,0.500453645
1802,Mississippi,2016,Not Adopted,female,18-24,0.199690299
1803,Mississippi,2016,Not Adopted,female,25-34,0.190670665
1804,Mississippi,2016,Not Adopted,female,35-44,0.152862699
1805,Mississippi,2016,Not Adopted,female,45-54,0.134879721
1806,Mississippi,2016,Not Adopted,female,55-64,0.164325737
1807,Missouri,2016,Adopted,male,< 6,0.386109173
1808,Missouri,2016,Adopted,male,6-17,0.302324133
1809,Missouri,2016,Adopted,male,18-24,0.078758658
1810,Missouri,2016,Adopted,male,25-34,0.063544399
1811,Missouri,2016,Adopted,male,35-44,0.075092418
1812,Missouri,2016,Adopted,male,45-54,0.077666887
1813,Missouri,2016,Adopted,male,55-64,0.086289414
1814,Missouri,2016,Adopted,female,< 6,0.376643126
1815,Missouri,2016,Adopted,female,6-17,0.312489983
1816,Missouri,2016,Adopted,female,18-24,0.130566244
1817,Missouri,2016,Adopted,female,25-34,0.120079374
1818,Missouri,2016,Adopted,female,35-44,0.092364469
1819,Missouri,2016,Adopted,female,45-54,0.091527002
1820,Missouri,2016,Adopted,female,55-64,0.095913743
1821,Montana,2016,Adopted,male,< 6,0.449209184
1822,Montana,2016,Adopted,male,6-17,0.387505653
1823,Montana,2016,Adopted,male,18-24,0.127274907
1824,Montana,2016,Adopted,male,25-34,0.148079668
1825,Montana,2016,Adopted,male,35-44,0.115305311
1826,Montana,2016,Adopted,male,45-54,0.124784634
1827,Montana,2016,Adopted,male,55-64,0.119328784
1828,Montana,2016,Adopted,female,< 6,0.425869937
1829,Montana,2016,Adopted,female,6-17,0.378068784
1830,Montana,2016,Adopted,female,18-24,0.200482253
1831,Montana,2016,Adopted,female,25-34,0.205562995
1832,Montana,2016,Adopted,female,35-44,0.145571738
1833,Montana,2016,Adopted,female,45-54,0.158507393
1834,Montana,2016,Adopted,female,55-64,0.137611023
1835,Nebraska,2016,Adopted,male,< 6,0.314349047
1836,Nebraska,2016,Adopted,male,6-17,0.271537549
1837,Nebraska,2016,Adopted,male,18-24,0.064387362
1838,Nebraska,2016,Adopted,male,25-34,0.053580223
1839,Nebraska,2016,Adopted,male,35-44,0.033538034
1840,Nebraska,2016,Adopted,male,45-54,0.050744398
1841,Nebraska,2016,Adopted,male,55-64,0.06169522
1842,Nebraska,2016,Adopted,female,< 6,0.310063659
1843,Nebraska,2016,Adopted,female,6-17,0.284493149
1844,Nebraska,2016,Adopted,female,18-24,0.104615651
1845,Nebraska,2016,Adopted,female,25-34,0.09965314
1846,Nebraska,2016,Adopted,female,35-44,0.079061708
1847,Nebraska,2016,Adopted,female,45-54,0.062533206
1848,Nebraska,2016,Adopted,female,55-64,0.071203352
1849,Nevada,2016,Adopted,male,< 6,0.399836136
1850,Nevada,2016,Adopted,male,6-17,0.345360451
1851,Nevada,2016,Adopted,male,18-24,0.138058407
1852,Nevada,2016,Adopted,male,25-34,0.142385268
1853,Nevada,2016,Adopted,male,35-44,0.119359961
1854,Nevada,2016,Adopted,male,45-54,0.105211441
1855,Nevada,2016,Adopted,male,55-64,0.140184742
1856,Nevada,2016,Adopted,female,< 6,0.428970949
1857,Nevada,2016,Adopted,female,6-17,0.353619023
1858,Nevada,2016,Adopted,female,18-24,0.206809296
1859,Nevada,2016,Adopted,female,25-34,0.182619331
1860,Nevada,2016,Adopted,female,35-44,0.159753002
1861,Nevada,2016,Adopted,female,45-54,0.148261017
1862,Nevada,2016,Adopted,female,55-64,0.171563703
1863,New Hampshire,2016,Adopted,male,< 6,0.348536158
1864,New Hampshire,2016,Adopted,male,6-17,0.282909535
1865,New Hampshire,2016,Adopted,male,18-24,0.113014125
1866,New Hampshire,2016,Adopted,male,25-34,0.102406451
1867,New Hampshire,2016,Adopted,male,35-44,0.097436957
1868,New Hampshire,2016,Adopted,male,45-54,0.082863254
1869,New Hampshire,2016,Adopted,male,55-64,0.080011058
1870,New Hampshire,2016,Adopted,female,< 6,0.327535298
1871,New Hampshire,2016,Adopted,female,6-17,0.271842767
1872,New Hampshire,2016,Adopted,female,18-24,0.118738224
1873,New Hampshire,2016,Adopted,female,25-34,0.170933092
1874,New Hampshire,2016,Adopted,female,35-44,0.122854153
1875,New Hampshire,2016,Adopted,female,45-54,0.080096919
1876,New Hampshire,2016,Adopted,female,55-64,0.100667258
1877,New Jersey,2016,Adopted,male,< 6,0.359554485
1878,New Jersey,2016,Adopted,male,6-17,0.299790347
1879,New Jersey,2016,Adopted,male,18-24,0.14130989
1880,New Jersey,2016,Adopted,male,25-34,0.112029146
1881,New Jersey,2016,Adopted,male,35-44,0.100774455
1882,New Jersey,2016,Adopted,male,45-54,0.103651995
1883,New Jersey,2016,Adopted,male,55-64,0.112285785
1884,New Jersey,2016,Adopted,female,< 6,0.370424688
1885,New Jersey,2016,Adopted,female,6-17,0.299592852
1886,New Jersey,2016,Adopted,female,18-24,0.18073232
1887,New Jersey,2016,Adopted,female,25-34,0.173292195
1888,New Jersey,2016,Adopted,female,35-44,0.14166113
1889,New Jersey,2016,Adopted,female,45-54,0.124456908
1890,New Jersey,2016,Adopted,female,55-64,0.129552605
1891,New Mexico,2016,Adopted,male,< 6,0.616829787
1892,New Mexico,2016,Adopted,male,6-17,0.533651678
1893,New Mexico,2016,Adopted,male,18-24,0.31856268
1894,New Mexico,2016,Adopted,male,25-34,0.276873471
1895,New Mexico,2016,Adopted,male,35-44,0.249638765
1896,New Mexico,2016,Adopted,male,45-54,0.21360273
1897,New Mexico,2016,Adopted,male,55-64,0.211401684
1898,New Mexico,2016,Adopted,female,< 6,0.658913498
1899,New Mexico,2016,Adopted,female,6-17,0.56092201
1900,New Mexico,2016,Adopted,female,18-24,0.394515429
1901,New Mexico,2016,Adopted,female,25-34,0.378489838
1902,New Mexico,2016,Adopted,female,35-44,0.293414921
1903,New Mexico,2016,Adopted,female,45-54,0.230363757
1904,New Mexico,2016,Adopted,female,55-64,0.190179098
1905,New York,2016,Adopted,male,< 6,0.451555601
1906,New York,2016,Adopted,male,6-17,0.405259175
1907,New York,2016,Adopted,male,18-24,0.246308151
1908,New York,2016,Adopted,male,25-34,0.20722678
1909,New York,2016,Adopted,male,35-44,0.189491553
1910,New York,2016,Adopted,male,45-54,0.185575539
1911,New York,2016,Adopted,male,55-64,0.202619869
1912,New York,2016,Adopted,female,< 6,0.456080931
1913,New York,2016,Adopted,female,6-17,0.402759293
1914,New York,2016,Adopted,female,18-24,0.284758524
1915,New York,2016,Adopted,female,25-34,0.2711859
1916,New York,2016,Adopted,female,35-44,0.250554159
1917,New York,2016,Adopted,female,45-54,0.216999639
1918,New York,2016,Adopted,female,55-64,0.218422048
1919,North Carolina,2016,Adopted,male,< 6,0.476037061
1920,North Carolina,2016,Adopted,male,6-17,0.408203365
1921,North Carolina,2016,Adopted,male,18-24,0.136185853
1922,North Carolina,2016,Adopted,male,25-34,0.083524792
1923,North Carolina,2016,Adopted,male,35-44,0.070898209
1924,North Carolina,2016,Adopted,male,45-54,0.078134363
1925,North Carolina,2016,Adopted,male,55-64,0.097115888
1926,North Carolina,2016,Adopted,female,< 6,0.492782624
1927,North Carolina,2016,Adopted,female,6-17,0.403545987
1928,North Carolina,2016,Adopted,female,18-24,0.177053149
1929,North Carolina,2016,Adopted,female,25-34,0.161951241
1930,North Carolina,2016,Adopted,female,35-44,0.130315975
1931,North Carolina,2016,Adopted,female,45-54,0.091864389
1932,North Carolina,2016,Adopted,female,55-64,0.111887076
1933,North Dakota,2016,Adopted,male,< 6,0.24835097
1934,North Dakota,2016,Adopted,male,6-17,0.194623345
1935,North Dakota,2016,Adopted,male,18-24,0.065562729
1936,North Dakota,2016,Adopted,male,25-34,0.077411189
1937,North Dakota,2016,Adopted,male,35-44,0.082679447
1938,North Dakota,2016,Adopted,male,45-54,0.08554356
1939,North Dakota,2016,Adopted,male,55-64,0.068549561
1940,North Dakota,2016,Adopted,female,< 6,0.238169926
1941,North Dakota,2016,Adopted,female,6-17,0.197424006
1942,North Dakota,2016,Adopted,female,18-24,0.104331716
1943,North Dakota,2016,Adopted,female,25-34,0.121936517
1944,North Dakota,2016,Adopted,female,35-44,0.096831648
1945,North Dakota,2016,Adopted,female,45-54,0.070325076
1946,North Dakota,2016,Adopted,female,55-64,0.072580817
1947,Ohio,2016,Adopted,male,< 6,0.429009251
1948,Ohio,2016,Adopted,male,6-17,0.360548933
1949,Ohio,2016,Adopted,male,18-24,0.175040486
1950,Ohio,2016,Adopted,male,25-34,0.175396631
1951,Ohio,2016,Adopted,male,35-44,0.162776401
1952,Ohio,2016,Adopted,male,45-54,0.13282426
1953,Ohio,2016,Adopted,male,55-64,0.130998801
1954,Ohio,2016,Adopted,female,< 6,0.4380736
1955,Ohio,2016,Adopted,female,6-17,0.359936871
1956,Ohio,2016,Adopted,female,18-24,0.248455978
1957,Ohio,2016,Adopted,female,25-34,0.276960589
1958,Ohio,2016,Adopted,female,35-44,0.224148624
1959,Ohio,2016,Adopted,female,45-54,0.161729265
1960,Ohio,2016,Adopted,female,55-64,0.147036105
1961,Oklahoma,2016,Adopted,male,< 6,0.471824733
1962,Oklahoma,2016,Adopted,male,6-17,0.412986793
1963,Oklahoma,2016,Adopted,male,18-24,0.099655232
1964,Oklahoma,2016,Adopted,male,25-34,0.066045301
1965,Oklahoma,2016,Adopted,male,35-44,0.072726086
1966,Oklahoma,2016,Adopted,male,45-54,0.053404188
1967,Oklahoma,2016,Adopted,male,55-64,0.07756887
1968,Oklahoma,2016,Adopted,female,< 6,0.515593499
1969,Oklahoma,2016,Adopted,female,6-17,0.41141656
1970,Oklahoma,2016,Adopted,female,18-24,0.146219109
1971,Oklahoma,2016,Adopted,female,25-34,0.13114921
1972,Oklahoma,2016,Adopted,female,35-44,0.106125341
1973,Oklahoma,2016,Adopted,female,45-54,0.078020873
1974,Oklahoma,2016,Adopted,female,55-64,0.094766013
1975,Oregon,2016,Adopted,male,< 6,0.449373232
1976,Oregon,2016,Adopted,male,6-17,0.380066218
1977,Oregon,2016,Adopted,male,18-24,0.23627451
1978,Oregon,2016,Adopted,male,25-34,0.214769392
1979,Oregon,2016,Adopted,male,35-44,0.177872369
1980,Oregon,2016,Adopted,male,45-54,0.151379102
1981,Oregon,2016,Adopted,male,55-64,0.170375799
1982,Oregon,2016,Adopted,female,< 6,0.464640742
1983,Oregon,2016,Adopted,female,6-17,0.38970463
1984,Oregon,2016,Adopted,female,18-24,0.267627663
1985,Oregon,2016,Adopted,female,25-34,0.26278065
1986,Oregon,2016,Adopted,female,35-44,0.214378786
1987,Oregon,2016,Adopted,female,45-54,0.176767893
1988,Oregon,2016,Adopted,female,55-64,0.194865147
1989,Pennsylvania,2016,Adopted,male,< 6,0.419784823
1990,Pennsylvania,2016,Adopted,male,6-17,0.359684153
1991,Pennsylvania,2016,Adopted,male,18-24,0.166447356
1992,Pennsylvania,2016,Adopted,male,25-34,0.146003618
1993,Pennsylvania,2016,Adopted,male,35-44,0.135827332
1994,Pennsylvania,2016,Adopted,male,45-54,0.123920245
1995,Pennsylvania,2016,Adopted,male,55-64,0.128917685
1996,Pennsylvania,2016,Adopted,female,< 6,0.40229504
1997,Pennsylvania,2016,Adopted,female,6-17,0.366239486
1998,Pennsylvania,2016,Adopted,female,18-24,0.204840857
1999,Pennsylvania,2016,Adopted,female,25-34,0.222513038
2000,Pennsylvania,2016,Adopted,female,35-44,0.18690679
2001,Pennsylvania,2016,Adopted,female,45-54,0.158376033
2002,Pennsylvania,2016,Adopted,female,55-64,0.137821544
2003,Rhode Island,2016,Adopted,male,< 6,0.440350563
2004,Rhode Island,2016,Adopted,male,6-17,0.345259392
2005,Rhode Island,2016,Adopted,male,18-24,0.177921655
2006,Rhode Island,2016,Adopted,male,25-34,0.161723415
2007,Rhode Island,2016,Adopted,male,35-44,0.159074745
2008,Rhode Island,2016,Adopted,male,45-54,0.16932591
2009,Rhode Island,2016,Adopted,male,55-64,0.167963843
2010,Rhode Island,2016,Adopted,female,< 6,0.420021219
2011,Rhode Island,2016,Adopted,female,6-17,0.347455932
2012,Rhode Island,2016,Adopted,female,18-24,0.16147761
2013,Rhode Island,2016,Adopted,female,25-34,0.243132379
2014,Rhode Island,2016,Adopted,female,35-44,0.246644024
2015,Rhode Island,2016,Adopted,female,45-54,0.221970346
2016,Rhode Island,2016,Adopted,female,55-64,0.18277387
2017,South Carolina,2016,Not Adopted,male,< 6,0.494452805
2018,South Carolina,2016,Not Adopted,male,6-17,0.433224371
2019,South Carolina,2016,Not Adopted,male,18-24,0.126469773
2020,South Carolina,2016,Not Adopted,male,25-34,0.089900851
2021,South Carolina,2016,Not Adopted,male,35-44,0.091881026
2022,South Carolina,2016,Not Adopted,male,45-54,0.084687821
2023,South Carolina,2016,Not Adopted,male,55-64,0.11317498
2024,South Carolina,2016,Not Adopted,female,< 6,0.50397702
2025,South Carolina,2016,Not Adopted,female,6-17,0.413469736
2026,South Carolina,2016,Not Adopted,female,18-24,0.178936857
2027,South Carolina,2016,Not Adopted,female,25-34,0.204737202
2028,South Carolina,2016,Not Adopted,female,35-44,0.138389524
2029,South Carolina,2016,Not Adopted,female,45-54,0.108478161
2030,South Carolina,2016,Not Adopted,female,55-64,0.122875941
2031,South Dakota,2016,Adopted,male,< 6,0.401153299
2032,South Dakota,2016,Adopted,male,6-17,0.315395823
2033,South Dakota,2016,Adopted,male,18-24,0.08809336
2034,South Dakota,2016,Adopted,male,25-34,0.057768747
2035,South Dakota,2016,Adopted,male,35-44,0.064544794
2036,South Dakota,2016,Adopted,male,45-54,0.066172438
2037,South Dakota,2016,Adopted,male,55-64,0.059851842
2038,South Dakota,2016,Adopted,female,< 6,0.350460251
2039,South Dakota,2016,Adopted,female,6-17,0.321249702
2040,South Dakota,2016,Adopted,female,18-24,0.097299032
2041,South Dakota,2016,Adopted,female,25-34,0.10580861
2042,South Dakota,2016,Adopted,female,35-44,0.100044427
2043,South Dakota,2016,Adopted,female,45-54,0.089504673
2044,South Dakota,2016,Adopted,female,55-64,0.069601684
2045,Tennessee,2016,Not Adopted,male,< 6,0.484568534
2046,Tennessee,2016,Not Adopted,male,6-17,0.405270325
2047,Tennessee,2016,Not Adopted,male,18-24,0.167720704
2048,Tennessee,2016,Not Adopted,male,25-34,0.115531004
2049,Tennessee,2016,Not Adopted,male,35-44,0.118350246
2050,Tennessee,2016,Not Adopted,male,45-54,0.102343245
2051,Tennessee,2016,Not Adopted,male,55-64,0.134233732
2052,Tennessee,2016,Not Adopted,female,< 6,0.496124822
2053,Tennessee,2016,Not Adopted,female,6-17,0.413072995
2054,Tennessee,2016,Not Adopted,female,18-24,0.238299075
2055,Tennessee,2016,Not Adopted,female,25-34,0.223795593
2056,Tennessee,2016,Not Adopted,female,35-44,0.189499447
2057,Tennessee,2016,Not Adopted,female,45-54,0.131481616
2058,Tennessee,2016,Not Adopted,female,55-64,0.148914231
2059,Texas,2016,Not Adopted,male,< 6,0.468781381
2060,Texas,2016,Not Adopted,male,6-17,0.382683879
2061,Texas,2016,Not Adopted,male,18-24,0.083251796
2062,Texas,2016,Not Adopted,male,25-34,0.053874335
2063,Texas,2016,Not Adopted,male,35-44,0.055070062
2064,Texas,2016,Not Adopted,male,45-54,0.061651296
2065,Texas,2016,Not Adopted,male,55-64,0.083345543
2066,Texas,2016,Not Adopted,female,< 6,0.462779011
2067,Texas,2016,Not Adopted,female,6-17,0.386211326
2068,Texas,2016,Not Adopted,female,18-24,0.121909455
2069,Texas,2016,Not Adopted,female,25-34,0.093867123
2070,Texas,2016,Not Adopted,female,35-44,0.075650374
2071,Texas,2016,Not Adopted,female,45-54,0.076873607
2072,Texas,2016,Not Adopted,female,55-64,0.101138839
2073,Utah,2016,Adopted,male,< 6,0.226264594
2074,Utah,2016,Adopted,male,6-17,0.18880141
2075,Utah,2016,Adopted,male,18-24,0.060311541
2076,Utah,2016,Adopted,male,25-34,0.063716455
2077,Utah,2016,Adopted,male,35-44,0.056377813
2078,Utah,2016,Adopted,male,45-54,0.059658853
2079,Utah,2016,Adopted,male,55-64,0.063159964
2080,Utah,2016,Adopted,female,< 6,0.235204959
2081,Utah,2016,Adopted,female,6-17,0.175599223
2082,Utah,2016,Adopted,female,18-24,0.078627646
2083,Utah,2016,Adopted,female,25-34,0.100246777
2084,Utah,2016,Adopted,female,35-44,0.077145472
2085,Utah,2016,Adopted,female,45-54,0.073708414
2086,Utah,2016,Adopted,female,55-64,0.074785197
2087,Vermont,2016,Adopted,male,< 6,0.534411109
2088,Vermont,2016,Adopted,male,6-17,0.459227364
2089,Vermont,2016,Adopted,male,18-24,0.206215106
2090,Vermont,2016,Adopted,male,25-34,0.258818218
2091,Vermont,2016,Adopted,male,35-44,0.232077764
2092,Vermont,2016,Adopted,male,45-54,0.195574134
2093,Vermont,2016,Adopted,male,55-64,0.189641536
2094,Vermont,2016,Adopted,female,< 6,0.556326653
2095,Vermont,2016,Adopted,female,6-17,0.426106249
2096,Vermont,2016,Adopted,female,18-24,0.24603743
2097,Vermont,2016,Adopted,female,25-34,0.320537213
2098,Vermont,2016,Adopted,female,35-44,0.263258168
2099,Vermont,2016,Adopted,female,45-54,0.213244105
2100,Vermont,2016,Adopted,female,55-64,0.209185643
2101,Virginia,2016,Adopted,male,< 6,0.285765224
2102,Virginia,2016,Adopted,male,6-17,0.252189948
2103,Virginia,2016,Adopted,male,18-24,0.071011867
2104,Virginia,2016,Adopted,male,25-34,0.05369638
2105,Virginia,2016,Adopted,male,35-44,0.04727833
2106,Virginia,2016,Adopted,male,45-54,0.042490428
2107,Virginia,2016,Adopted,male,55-64,0.062850336
2108,Virginia,2016,Adopted,female,< 6,0.300114594
2109,Virginia,2016,Adopted,female,6-17,0.252568096
2110,Virginia,2016,Adopted,female,18-24,0.097198206
2111,Virginia,2016,Adopted,female,25-34,0.111323127
2112,Virginia,2016,Adopted,female,35-44,0.077418465
2113,Virginia,2016,Adopted,female,45-54,0.061656601
