"","state","year","expansion","gender","age","number"
"5181","Connecticut",2022,"Adopted","male","u6",40955
"5182","Connecticut",2022,"Adopted","male","617",105560
"5183","Connecticut",2022,"Adopted","male","1824",34481
"5184","Connecticut",2022,"Adopted","male","2534",35351
"5185","Connecticut",2022,"Adopted","male","3544",37189
"5186","Connecticut",2022,"Adopted","male","4554",33135
"5187","Connecticut",2022,"Adopted","male","5564",37786
"5188","Connecticut",2022,"Adopted","female","u6",42046
"5189","Connecticut",2022,"Adopted","female","617",97658
"5190","Connecticut",2022,"Adopted","female","1824",34718
"5191","Connecticut",2022,"Adopted","female","2534",50933
"5192","Connecticut",2022,"Adopted","female","3544",59875
"5193","Connecticut",2022,"Adopted","female","4554",39650
"5194","Connecticut",2022,"Adopted","female","5564",47093
"5195","Delaware",2022,"Adopted","male","u6",13406
"5196","Delaware",2022,"Adopted","male","617",28567
"5197","Delaware",2022,"Adopted","male","1824",6175
"5198","Delaware",2022,"Adopted","male","2534",8811
"5199","Delaware",2022,"Adopted","male","3544",7409
"5200","Delaware",2022,"Adopted","male","4554",6188
"5201","Delaware",2022,"Adopted","male","5564",8659
"5202","Delaware",2022,"Adopted","female","u6",12188
"5203","Delaware",2022,"Adopted","female","617",30628
"5204","Delaware",2022,"Adopted","female","1824",10013
"5205","Delaware",2022,"Adopted","female","2534",12475
"5206","Delaware",2022,"Adopted","female","3544",13235
"5207","Delaware",2022,"Adopted","female","4554",9113
"5208","Delaware",2022,"Adopted","female","5564",13270
"5209","District of Columbia",2022,"Adopted","male","u6",8982
"5210","District of Columbia",2022,"Adopted","male","617",19015
"5211","District of Columbia",2022,"Adopted","male","1824",7995
"5212","District of Columbia",2022,"Adopted","male","2534",4536
"5213","District of Columbia",2022,"Adopted","male","3544",7012
"5214","District of Columbia",2022,"Adopted","male","4554",6088
"5215","District of Columbia",2022,"Adopted","male","5564",7534
"5216","District of Columbia",2022,"Adopted","female","u6",8149
"5217","District of Columbia",2022,"Adopted","female","617",20139
"5218","District of Columbia",2022,"Adopted","female","1824",5587
"5219","District of Columbia",2022,"Adopted","female","2534",13139
"5220","District of Columbia",2022,"Adopted","female","3544",11868
"5221","District of Columbia",2022,"Adopted","female","4554",8052
"5222","District of Columbia",2022,"Adopted","female","5564",10290
"5223","Florida",2022,"Not Adopted","male","u6",314138
"5224","Florida",2022,"Not Adopted","male","617",634206
"5225","Florida",2022,"Not Adopted","male","1824",110289
"5226","Florida",2022,"Not Adopted","male","2534",112311
"5227","Florida",2022,"Not Adopted","male","3544",108637
"5228","Florida",2022,"Not Adopted","male","4554",102900
"5229","Florida",2022,"Not Adopted","male","5564",149676
"5230","Florida",2022,"Not Adopted","female","u6",299256
"5231","Florida",2022,"Not Adopted","female","617",598296
"5232","Florida",2022,"Not Adopted","female","1824",142027
"5233","Florida",2022,"Not Adopted","female","2534",185809
"5234","Florida",2022,"Not Adopted","female","3544",183988
"5235","Florida",2022,"Not Adopted","female","4554",134052
"5236","Florida",2022,"Not Adopted","female","5564",167242
"5237","Georgia",2022,"Not Adopted","male","u6",176376
"5238","Georgia",2022,"Not Adopted","male","617",386331
"5239","Georgia",2022,"Not Adopted","male","1824",47504
"5240","Georgia",2022,"Not Adopted","male","2534",43950
"5241","Georgia",2022,"Not Adopted","male","3544",42916
"5242","Georgia",2022,"Not Adopted","male","4554",41033
"5243","Georgia",2022,"Not Adopted","male","5564",56313
"5244","Georgia",2022,"Not Adopted","female","u6",173734
"5245","Georgia",2022,"Not Adopted","female","617",356009
"5246","Georgia",2022,"Not Adopted","female","1824",80202
"5247","Georgia",2022,"Not Adopted","female","2534",101613
"5248","Georgia",2022,"Not Adopted","female","3544",85127
"5249","Georgia",2022,"Not Adopted","female","4554",56012
"5250","Georgia",2022,"Not Adopted","female","5564",76774
"5251","Hawaii",2022,"Adopted","male","u6",18086
"5252","Hawaii",2022,"Adopted","male","617",37923
"5253","Hawaii",2022,"Adopted","male","1824",8759
"5254","Hawaii",2022,"Adopted","male","2534",12442
"5255","Hawaii",2022,"Adopted","male","3544",13445
"5256","Hawaii",2022,"Adopted","male","4554",11209
"5257","Hawaii",2022,"Adopted","male","5564",12488
"5258","Hawaii",2022,"Adopted","female","u6",17617
"5259","Hawaii",2022,"Adopted","female","617",36717
"5260","Hawaii",2022,"Adopted","female","1824",11297
"5261","Hawaii",2022,"Adopted","female","2534",16387
"5262","Hawaii",2022,"Adopted","female","3544",18784
"5263","Hawaii",2022,"Adopted","female","4554",10598
"5264","Hawaii",2022,"Adopted","female","5564",13325
"5265","Idaho",2022,"Adopted","male","u6",28762
"5266","Idaho",2022,"Adopted","male","617",64420
"5267","Idaho",2022,"Adopted","male","1824",15099
"5268","Idaho",2022,"Adopted","male","2534",15800
"5269","Idaho",2022,"Adopted","male","3544",18702
"5270","Idaho",2022,"Adopted","male","4554",13194
"5271","Idaho",2022,"Adopted","male","5564",17337
"5272","Idaho",2022,"Adopted","female","u6",27045
"5273","Idaho",2022,"Adopted","female","617",61114
"5274","Idaho",2022,"Adopted","female","1824",16272
"5275","Idaho",2022,"Adopted","female","2534",24883
"5276","Idaho",2022,"Adopted","female","3544",22078
"5277","Idaho",2022,"Adopted","female","4554",16051
"5278","Idaho",2022,"Adopted","female","5564",17072
"5279","Illinois",2022,"Adopted","male","u6",165914
"5280","Illinois",2022,"Adopted","male","617",398353
"5281","Illinois",2022,"Adopted","male","1824",95765
"5282","Illinois",2022,"Adopted","male","2534",96546
"5283","Illinois",2022,"Adopted","male","3544",101327
"5284","Illinois",2022,"Adopted","male","4554",89472
"5285","Illinois",2022,"Adopted","male","5564",102044
"5286","Illinois",2022,"Adopted","female","u6",158734
"5287","Illinois",2022,"Adopted","female","617",362564
"5288","Illinois",2022,"Adopted","female","1824",129084
"5289","Illinois",2022,"Adopted","female","2534",167838
"5290","Illinois",2022,"Adopted","female","3544",148524
"5291","Illinois",2022,"Adopted","female","4554",113971
"5292","Illinois",2022,"Adopted","female","5564",125767
"5293","Indiana",2022,"Adopted","male","u6",108654
"5294","Indiana",2022,"Adopted","male","617",206766
"5295","Indiana",2022,"Adopted","male","1824",52818
"5296","Indiana",2022,"Adopted","male","2534",59181
"5297","Indiana",2022,"Adopted","male","3544",51012
"5298","Indiana",2022,"Adopted","male","4554",49489
"5299","Indiana",2022,"Adopted","male","5564",55439
"5300","Indiana",2022,"Adopted","female","u6",96893
"5301","Indiana",2022,"Adopted","female","617",196381
"5302","Indiana",2022,"Adopted","female","1824",71644
"5303","Indiana",2022,"Adopted","female","2534",99158
"5304","Indiana",2022,"Adopted","female","3544",86598
"5305","Indiana",2022,"Adopted","female","4554",64249
"5306","Indiana",2022,"Adopted","female","5564",71375
"5307","Iowa",2022,"Adopted","male","u6",45352
"5308","Iowa",2022,"Adopted","male","617",96429
"5309","Iowa",2022,"Adopted","male","1824",21696
"5310","Iowa",2022,"Adopted","male","2534",28777
"5311","Iowa",2022,"Adopted","male","3544",26772
"5312","Iowa",2022,"Adopted","male","4554",19522
"5313","Iowa",2022,"Adopted","male","5564",26288
"5314","Iowa",2022,"Adopted","female","u6",40009
"5315","Iowa",2022,"Adopted","female","617",90837
"5316","Iowa",2022,"Adopted","female","1824",38221
"5317","Iowa",2022,"Adopted","female","2534",41300
"5318","Iowa",2022,"Adopted","female","3544",36171
"5319","Iowa",2022,"Adopted","female","4554",23959
"5320","Iowa",2022,"Adopted","female","5564",29672
"5321","Kansas",2022,"Not Adopted","male","u6",38417
"5322","Kansas",2022,"Not Adopted","male","617",75545
"5323","Kansas",2022,"Not Adopted","male","1824",12868
"5324","Kansas",2022,"Not Adopted","male","2534",11472
"5325","Kansas",2022,"Not Adopted","male","3544",11704
"5326","Kansas",2022,"Not Adopted","male","4554",10014
"5327","Kansas",2022,"Not Adopted","male","5564",14766
"5328","Kansas",2022,"Not Adopted","female","u6",34997
"5329","Kansas",2022,"Not Adopted","female","617",75517
"5330","Kansas",2022,"Not Adopted","female","1824",18354
"5331","Kansas",2022,"Not Adopted","female","2534",19839
"5332","Kansas",2022,"Not Adopted","female","3544",18486
"5333","Kansas",2022,"Not Adopted","female","4554",11683
"5334","Kansas",2022,"Not Adopted","female","5564",16765
"5335","Kentucky",2022,"Adopted","male","u6",75957
"5336","Kentucky",2022,"Adopted","male","617",172545
"5337","Kentucky",2022,"Adopted","male","1824",45437
"5338","Kentucky",2022,"Adopted","male","2534",56552
"5339","Kentucky",2022,"Adopted","male","3544",60288
"5340","Kentucky",2022,"Adopted","male","4554",52575
"5341","Kentucky",2022,"Adopted","male","5564",59776
"5342","Kentucky",2022,"Adopted","female","u6",74113
"5343","Kentucky",2022,"Adopted","female","617",175639
"5344","Kentucky",2022,"Adopted","female","1824",61277
"5345","Kentucky",2022,"Adopted","female","2534",86553
"5346","Kentucky",2022,"Adopted","female","3544",76667
"5347","Kentucky",2022,"Adopted","female","4554",61658
"5348","Kentucky",2022,"Adopted","female","5564",75302
"5349","Louisiana",2022,"Adopted","male","u6",89143
"5350","Louisiana",2022,"Adopted","male","617",213992
"5351","Louisiana",2022,"Adopted","male","1824",66448
"5352","Louisiana",2022,"Adopted","male","2534",55956
"5353","Louisiana",2022,"Adopted","male","3544",60232
"5354","Louisiana",2022,"Adopted","male","4554",53145
"5355","Louisiana",2022,"Adopted","male","5564",65244
"5356","Louisiana",2022,"Adopted","female","u6",93391
"5357","Louisiana",2022,"Adopted","female","617",198900
"5358","Louisiana",2022,"Adopted","female","1824",78551
"5359","Louisiana",2022,"Adopted","female","2534",103694
"5360","Louisiana",2022,"Adopted","female","3544",98538
"5361","Louisiana",2022,"Adopted","female","4554",72117
"5362","Louisiana",2022,"Adopted","female","5564",76717
"5363","Maine",2022,"Adopted","male","u6",14225
"5364","Maine",2022,"Adopted","male","617",31040
"5365","Maine",2022,"Adopted","male","1824",9253
"5366","Maine",2022,"Adopted","male","2534",12339
"5367","Maine",2022,"Adopted","male","3544",13139
"5368","Maine",2022,"Adopted","male","4554",11771
"5369","Maine",2022,"Adopted","male","5564",15930
"5370","Maine",2022,"Adopted","female","u6",13956
"5371","Maine",2022,"Adopted","female","617",31957
"5372","Maine",2022,"Adopted","female","1824",11027
"5373","Maine",2022,"Adopted","female","2534",16193
"5374","Maine",2022,"Adopted","female","3544",18300
"5375","Maine",2022,"Adopted","female","4554",13027
"5376","Maine",2022,"Adopted","female","5564",18695
"5377","Maryland",2022,"Adopted","male","u6",84879
"5378","Maryland",2022,"Adopted","male","617",179943
"5379","Maryland",2022,"Adopted","male","1824",42879
"5380","Maryland",2022,"Adopted","male","2534",52849
"5381","Maryland",2022,"Adopted","male","3544",52858
"5382","Maryland",2022,"Adopted","male","4554",47038
"5383","Maryland",2022,"Adopted","male","5564",55522
"5384","Maryland",2022,"Adopted","female","u6",76681
"5385","Maryland",2022,"Adopted","female","617",165514
"5386","Maryland",2022,"Adopted","female","1824",53687
"5387","Maryland",2022,"Adopted","female","2534",75678
"5388","Maryland",2022,"Adopted","female","3544",75061
"5389","Maryland",2022,"Adopted","female","4554",51571
"5390","Maryland",2022,"Adopted","female","5564",64854
"5391","Massachusetts",2022,"Adopted","male","u6",77217
"5392","Massachusetts",2022,"Adopted","male","617",178008
"5393","Massachusetts",2022,"Adopted","male","1824",65837
"5394","Massachusetts",2022,"Adopted","male","2534",82930
"5395","Massachusetts",2022,"Adopted","male","3544",81788
"5396","Massachusetts",2022,"Adopted","male","4554",73601
"5397","Massachusetts",2022,"Adopted","male","5564",93933
"5398","Massachusetts",2022,"Adopted","female","u6",70855
"5399","Massachusetts",2022,"Adopted","female","617",170599
"5400","Massachusetts",2022,"Adopted","female","1824",72749
"5401","Massachusetts",2022,"Adopted","female","2534",101881
"5402","Massachusetts",2022,"Adopted","female","3544",113641
"5403","Massachusetts",2022,"Adopted","female","4554",88802
"5404","Massachusetts",2022,"Adopted","female","5564",109408
"5405","Michigan",2022,"Adopted","male","u6",146466
"5406","Michigan",2022,"Adopted","male","617",306031
"5407","Michigan",2022,"Adopted","male","1824",94769
"5408","Michigan",2022,"Adopted","male","2534",116431
"5409","Michigan",2022,"Adopted","male","3544",111720
"5410","Michigan",2022,"Adopted","male","4554",92295
"5411","Michigan",2022,"Adopted","male","5564",113349
"5412","Michigan",2022,"Adopted","female","u6",136415
"5413","Michigan",2022,"Adopted","female","617",300376
"5414","Michigan",2022,"Adopted","female","1824",128995
"5415","Michigan",2022,"Adopted","female","2534",172511
"5416","Michigan",2022,"Adopted","female","3544",147757
"5417","Michigan",2022,"Adopted","female","4554",116764
"5418","Michigan",2022,"Adopted","female","5564",127762
"5419","Minnesota",2022,"Adopted","male","u6",69744
"5420","Minnesota",2022,"Adopted","male","617",156365
"5421","Minnesota",2022,"Adopted","male","1824",39198
"5422","Minnesota",2022,"Adopted","male","2534",52440
"5423","Minnesota",2022,"Adopted","male","3544",60476
"5424","Minnesota",2022,"Adopted","male","4554",40543
"5425","Minnesota",2022,"Adopted","male","5564",43187
"5426","Minnesota",2022,"Adopted","female","u6",68647
"5427","Minnesota",2022,"Adopted","female","617",149085
"5428","Minnesota",2022,"Adopted","female","1824",51266
"5429","Minnesota",2022,"Adopted","female","2534",77670
"5430","Minnesota",2022,"Adopted","female","3544",75781
"5431","Minnesota",2022,"Adopted","female","4554",45475
"5432","Minnesota",2022,"Adopted","female","5564",55562
"5433","Mississippi",2022,"Not Adopted","male","u6",57819
"5434","Mississippi",2022,"Not Adopted","male","617",123946
"5435","Mississippi",2022,"Not Adopted","male","1824",17858
"5436","Mississippi",2022,"Not Adopted","male","2534",14889
"5437","Mississippi",2022,"Not Adopted","male","3544",19704
"5438","Mississippi",2022,"Not Adopted","male","4554",19965
"5439","Mississippi",2022,"Not Adopted","male","5564",23252
"5440","Mississippi",2022,"Not Adopted","female","u6",55118
"5441","Mississippi",2022,"Not Adopted","female","617",118163
"5442","Mississippi",2022,"Not Adopted","female","1824",26607
"5443","Mississippi",2022,"Not Adopted","female","2534",29469
"5444","Mississippi",2022,"Not Adopted","female","3544",28187
"5445","Mississippi",2022,"Not Adopted","female","4554",24719
"5446","Mississippi",2022,"Not Adopted","female","5564",31857
"5447","Missouri",2022,"Adopted","male","u6",86350
"5448","Missouri",2022,"Adopted","male","617",171567
"5449","Missouri",2022,"Adopted","male","1824",27000
"5450","Missouri",2022,"Adopted","male","2534",25154
"5451","Missouri",2022,"Adopted","male","3544",31448
"5452","Missouri",2022,"Adopted","male","4554",28281
"5453","Missouri",2022,"Adopted","male","5564",40977
"5454","Missouri",2022,"Adopted","female","u6",79776
"5455","Missouri",2022,"Adopted","female","617",165770
"5456","Missouri",2022,"Adopted","female","1824",42864
"5457","Missouri",2022,"Adopted","female","2534",58023
"5458","Missouri",2022,"Adopted","female","3544",49902
"5459","Missouri",2022,"Adopted","female","4554",35038
"5460","Missouri",2022,"Adopted","female","5564",49625
"5461","Montana",2022,"Adopted","male","u6",13580
"5462","Montana",2022,"Adopted","male","617",37080
"5463","Montana",2022,"Adopted","male","1824",9403
"5464","Montana",2022,"Adopted","male","2534",13136
"5465","Montana",2022,"Adopted","male","3544",11673
"5466","Montana",2022,"Adopted","male","4554",7927
"5467","Montana",2022,"Adopted","male","5564",11100
"5468","Montana",2022,"Adopted","female","u6",14828
"5469","Montana",2022,"Adopted","female","617",29562
"5470","Montana",2022,"Adopted","female","1824",10928
"5471","Montana",2022,"Adopted","female","2534",16236
"5472","Montana",2022,"Adopted","female","3544",12718
"5473","Montana",2022,"Adopted","female","4554",9505
"5474","Montana",2022,"Adopted","female","5564",12096
"5475","Nebraska",2022,"Adopted","male","u6",26260
"5476","Nebraska",2022,"Adopted","male","617",53380
"5477","Nebraska",2022,"Adopted","male","1824",11245
"5478","Nebraska",2022,"Adopted","male","2534",10813
"5479","Nebraska",2022,"Adopted","male","3544",10211
"5480","Nebraska",2022,"Adopted","male","4554",9172
"5481","Nebraska",2022,"Adopted","male","5564",11523
"5482","Nebraska",2022,"Adopted","female","u6",24037
"5483","Nebraska",2022,"Adopted","female","617",50744
"5484","Nebraska",2022,"Adopted","female","1824",14261
"5485","Nebraska",2022,"Adopted","female","2534",19396
"5486","Nebraska",2022,"Adopted","female","3544",16949
"5487","Nebraska",2022,"Adopted","female","4554",11199
"5488","Nebraska",2022,"Adopted","female","5564",13073
"5489","Nevada",2022,"Adopted","male","u6",39855
"5490","Nevada",2022,"Adopted","male","617",97448
"5491","Nevada",2022,"Adopted","male","1824",22042
"5492","Nevada",2022,"Adopted","male","2534",31504
"5493","Nevada",2022,"Adopted","male","3544",26503
"5494","Nevada",2022,"Adopted","male","4554",23160
"5495","Nevada",2022,"Adopted","male","5564",28766
"5496","Nevada",2022,"Adopted","female","u6",44469
"5497","Nevada",2022,"Adopted","female","617",91928
"5498","Nevada",2022,"Adopted","female","1824",25505
"5499","Nevada",2022,"Adopted","female","2534",47503
"5500","Nevada",2022,"Adopted","female","3544",37564
"5501","Nevada",2022,"Adopted","female","4554",29853
"5502","Nevada",2022,"Adopted","female","5564",31462
"5503","New Hampshire",2022,"Adopted","male","u6",12070
"5504","New Hampshire",2022,"Adopted","male","617",25472
"5505","New Hampshire",2022,"Adopted","male","1824",7012
"5506","New Hampshire",2022,"Adopted","male","2534",10260
"5507","New Hampshire",2022,"Adopted","male","3544",9475
"5508","New Hampshire",2022,"Adopted","male","4554",6661
"5509","New Hampshire",2022,"Adopted","male","5564",8744
"5510","New Hampshire",2022,"Adopted","female","u6",10876
"5511","New Hampshire",2022,"Adopted","female","617",23148
"5512","New Hampshire",2022,"Adopted","female","1824",8020
"5513","New Hampshire",2022,"Adopted","female","2534",11913
"5514","New Hampshire",2022,"Adopted","female","3544",11181
"5515","New Hampshire",2022,"Adopted","female","4554",8279
"5516","New Hampshire",2022,"Adopted","female","5564",12194
"5517","New Jersey",2022,"Adopted","male","u6",117419
"5518","New Jersey",2022,"Adopted","male","617",243123
"5519","New Jersey",2022,"Adopted","male","1824",64539
"5520","New Jersey",2022,"Adopted","male","2534",71343
"5521","New Jersey",2022,"Adopted","male","3544",63079
"5522","New Jersey",2022,"Adopted","male","4554",58815
"5523","New Jersey",2022,"Adopted","male","5564",74053
"5524","New Jersey",2022,"Adopted","female","u6",104586
"5525","New Jersey",2022,"Adopted","female","617",239438
"5526","New Jersey",2022,"Adopted","female","1824",78339
"5527","New Jersey",2022,"Adopted","female","2534",91376
"5528","New Jersey",2022,"Adopted","female","3544",94191
"5529","New Jersey",2022,"Adopted","female","4554",84049
"5530","New Jersey",2022,"Adopted","female","5564",94789
"5531","New Mexico",2022,"Adopted","male","u6",35546
"5532","New Mexico",2022,"Adopted","male","617",102295
"5533","New Mexico",2022,"Adopted","male","1824",37465
"5534","New Mexico",2022,"Adopted","male","2534",31701
"5535","New Mexico",2022,"Adopted","male","3544",35679
"5536","New Mexico",2022,"Adopted","male","4554",26089
"5537","New Mexico",2022,"Adopted","male","5564",26962
"5538","New Mexico",2022,"Adopted","female","u6",41654
"5539","New Mexico",2022,"Adopted","female","617",94593
"5540","New Mexico",2022,"Adopted","female","1824",40018
"5541","New Mexico",2022,"Adopted","female","2534",47058
"5542","New Mexico",2022,"Adopted","female","3544",44687
"5543","New Mexico",2022,"Adopted","female","4554",31260
"5544","New Mexico",2022,"Adopted","female","5564",32582
"5545","New York",2022,"Adopted","male","u6",301580
"5546","New York",2022,"Adopted","male","617",676412
"5547","New York",2022,"Adopted","male","1824",235397
"5548","New York",2022,"Adopted","male","2534",288775
"5549","New York",2022,"Adopted","male","3544",266409
"5550","New York",2022,"Adopted","male","4554",249896
"5551","New York",2022,"Adopted","male","5564",288615
"5552","New York",2022,"Adopted","female","u6",280691
"5553","New York",2022,"Adopted","female","617",627246
"5554","New York",2022,"Adopted","female","1824",262596
"5555","New York",2022,"Adopted","female","2534",354571
"5556","New York",2022,"Adopted","female","3544",349711
"5557","New York",2022,"Adopted","female","4554",299819
"5558","New York",2022,"Adopted","female","5564",324929
"5559","North Carolina",2022,"Adopted","male","u6",159952
"5560","North Carolina",2022,"Adopted","male","617",350843
"5561","North Carolina",2022,"Adopted","male","1824",60521
"5562","North Carolina",2022,"Adopted","male","2534",54695
"5563","North Carolina",2022,"Adopted","male","3544",50054
"5564","North Carolina",2022,"Adopted","male","4554",52071
"5565","North Carolina",2022,"Adopted","male","5564",67317
"5566","North Carolina",2022,"Adopted","female","u6",160031
"5567","North Carolina",2022,"Adopted","female","617",326408
"5568","North Carolina",2022,"Adopted","female","1824",91854
"5569","North Carolina",2022,"Adopted","female","2534",112523
"5570","North Carolina",2022,"Adopted","female","3544",92933
"5571","North Carolina",2022,"Adopted","female","4554",63458
"5572","North Carolina",2022,"Adopted","female","5564",85562
"5573","North Dakota",2022,"Adopted","male","u6",6875
"5574","North Dakota",2022,"Adopted","male","617",15678
"5575","North Dakota",2022,"Adopted","male","1824",3190
"5576","North Dakota",2022,"Adopted","male","2534",4195
"5577","North Dakota",2022,"Adopted","male","3544",4529
"5578","North Dakota",2022,"Adopted","male","4554",3308
"5579","North Dakota",2022,"Adopted","male","5564",3989
"5580","North Dakota",2022,"Adopted","female","u6",7201
"5581","North Dakota",2022,"Adopted","female","617",15552
"5582","North Dakota",2022,"Adopted","female","1824",4302
"5583","North Dakota",2022,"Adopted","female","2534",7436
"5584","North Dakota",2022,"Adopted","female","3544",7139
"5585","North Dakota",2022,"Adopted","female","4554",4284
"5586","North Dakota",2022,"Adopted","female","5564",4986
"5587","Ohio",2022,"Adopted","male","u6",162743
"5588","Ohio",2022,"Adopted","male","617",349266
"5589","Ohio",2022,"Adopted","male","1824",93784
"5590","Ohio",2022,"Adopted","male","2534",101273
"5591","Ohio",2022,"Adopted","male","3544",111409
"5592","Ohio",2022,"Adopted","male","4554",88689
"5593","Ohio",2022,"Adopted","male","5564",106048
"5594","Ohio",2022,"Adopted","female","u6",160183
"5595","Ohio",2022,"Adopted","female","617",331515
"5596","Ohio",2022,"Adopted","female","1824",132845
"5597","Ohio",2022,"Adopted","female","2534",189282
"5598","Ohio",2022,"Adopted","female","3544",169101
"5599","Ohio",2022,"Adopted","female","4554",119993
"5600","Ohio",2022,"Adopted","female","5564",127167
"5601","Oklahoma",2022,"Adopted","male","u6",77330
"5602","Oklahoma",2022,"Adopted","male","617",164078
"5603","Oklahoma",2022,"Adopted","male","1824",27307
"5604","Oklahoma",2022,"Adopted","male","2534",28306
"5605","Oklahoma",2022,"Adopted","male","3544",29473
"5606","Oklahoma",2022,"Adopted","male","4554",23650
"5607","Oklahoma",2022,"Adopted","male","5564",26911
"5608","Oklahoma",2022,"Adopted","female","u6",76761
"5609","Oklahoma",2022,"Adopted","female","617",157260
"5610","Oklahoma",2022,"Adopted","female","1824",42686
"5611","Oklahoma",2022,"Adopted","female","2534",50714
"5612","Oklahoma",2022,"Adopted","female","3544",43403
"5613","Oklahoma",2022,"Adopted","female","4554",31544
"5614","Oklahoma",2022,"Adopted","female","5564",36489
"5615","Oregon",2022,"Adopted","male","u6",53452
"5616","Oregon",2022,"Adopted","male","617",132988
"5617","Oregon",2022,"Adopted","male","1824",36629
"5618","Oregon",2022,"Adopted","male","2534",55988
"5619","Oregon",2022,"Adopted","male","3544",48965
"5620","Oregon",2022,"Adopted","male","4554",43086
"5621","Oregon",2022,"Adopted","male","5564",47601
"5622","Oregon",2022,"Adopted","female","u6",49539
"5623","Oregon",2022,"Adopted","female","617",121768
"5624","Oregon",2022,"Adopted","female","1824",48013
"5625","Oregon",2022,"Adopted","female","2534",72100
"5626","Oregon",2022,"Adopted","female","3544",65738
"5627","Oregon",2022,"Adopted","female","4554",46492
"5628","Oregon",2022,"Adopted","female","5564",56209
"5629","Pennsylvania",2022,"Adopted","male","u6",164737
"5630","Pennsylvania",2022,"Adopted","male","617",384286
"5631","Pennsylvania",2022,"Adopted","male","1824",104916
"5632","Pennsylvania",2022,"Adopted","male","2534",125062
"5633","Pennsylvania",2022,"Adopted","male","3544",110587
"5634","Pennsylvania",2022,"Adopted","male","4554",103200
"5635","Pennsylvania",2022,"Adopted","male","5564",125964
"5636","Pennsylvania",2022,"Adopted","female","u6",158795
"5637","Pennsylvania",2022,"Adopted","female","617",357213
"5638","Pennsylvania",2022,"Adopted","female","1824",123488
"5639","Pennsylvania",2022,"Adopted","female","2534",176959
"5640","Pennsylvania",2022,"Adopted","female","3544",163841
"5641","Pennsylvania",2022,"Adopted","female","4554",127525
"5642","Pennsylvania",2022,"Adopted","female","5564",154662
"5643","Rhode Island",2022,"Adopted","male","u6",10524
"5644","Rhode Island",2022,"Adopted","male","617",28413
"5645","Rhode Island",2022,"Adopted","male","1824",8206
"5646","Rhode Island",2022,"Adopted","male","2534",13517
"5647","Rhode Island",2022,"Adopted","male","3544",11733
"5648","Rhode Island",2022,"Adopted","male","4554",10897
"5649","Rhode Island",2022,"Adopted","male","5564",11836
"5650","Rhode Island",2022,"Adopted","female","u6",11683
"5651","Rhode Island",2022,"Adopted","female","617",25002
"5652","Rhode Island",2022,"Adopted","female","1824",10034
"5653","Rhode Island",2022,"Adopted","female","2534",18199
"5654","Rhode Island",2022,"Adopted","female","3544",12468
"5655","Rhode Island",2022,"Adopted","female","4554",14390
"5656","Rhode Island",2022,"Adopted","female","5564",15312
"5657","South Carolina",2022,"Not Adopted","male","u6",81485
"5658","South Carolina",2022,"Not Adopted","male","617",183293
"5659","South Carolina",2022,"Not Adopted","male","1824",25561
"5660","South Carolina",2022,"Not Adopted","male","2534",21514
"5661","South Carolina",2022,"Not Adopted","male","3544",27331
"5662","South Carolina",2022,"Not Adopted","male","4554",26369
"5663","South Carolina",2022,"Not Adopted","male","5564",35307
"5664","South Carolina",2022,"Not Adopted","female","u6",84942
"5665","South Carolina",2022,"Not Adopted","female","617",173454
"5666","South Carolina",2022,"Not Adopted","female","1824",44289
"5667","South Carolina",2022,"Not Adopted","female","2534",63459
"5668","South Carolina",2022,"Not Adopted","female","3544",52029
"5669","South Carolina",2022,"Not Adopted","female","4554",33942
"5670","South Carolina",2022,"Not Adopted","female","5564",42161
"5671","South Dakota",2022,"Adopted","male","u6",10835
"5672","South Dakota",2022,"Adopted","male","617",22558
"5673","South Dakota",2022,"Adopted","male","1824",2467
"5674","South Dakota",2022,"Adopted","male","2534",3098
"5675","South Dakota",2022,"Adopted","male","3544",4296
"5676","South Dakota",2022,"Adopted","male","4554",2557
"5677","South Dakota",2022,"Adopted","male","5564",3094
"5678","South Dakota",2022,"Adopted","female","u6",10191
"5679","South Dakota",2022,"Adopted","female","617",22955
"5680","South Dakota",2022,"Adopted","female","1824",5668
"5681","South Dakota",2022,"Adopted","female","2534",4843
"5682","South Dakota",2022,"Adopted","female","3544",4663
"5683","South Dakota",2022,"Adopted","female","4554",3575
"5684","South Dakota",2022,"Adopted","female","5564",5320
"5685","Tennessee",2022,"Not Adopted","male","u6",106313
"5686","Tennessee",2022,"Not Adopted","male","617",225947
"5687","Tennessee",2022,"Not Adopted","male","1824",39333
"5688","Tennessee",2022,"Not Adopted","male","2534",36371
"5689","Tennessee",2022,"Not Adopted","male","3544",37484
"5690","Tennessee",2022,"Not Adopted","male","4554",36775
"5691","Tennessee",2022,"Not Adopted","male","5564",49075
"5692","Tennessee",2022,"Not Adopted","female","u6",108355
"5693","Tennessee",2022,"Not Adopted","female","617",212552
"5694","Tennessee",2022,"Not Adopted","female","1824",59118
"5695","Tennessee",2022,"Not Adopted","female","2534",85267
"5696","Tennessee",2022,"Not Adopted","female","3544",77274
"5697","Tennessee",2022,"Not Adopted","female","4554",51994
"5698","Tennessee",2022,"Not Adopted","female","5564",62353
"5699","Texas",2022,"Not Adopted","male","u6",529929
"5700","Texas",2022,"Not Adopted","male","617",1013683
"5701","Texas",2022,"Not Adopted","male","1824",130533
"5702","Texas",2022,"Not Adopted","male","2534",103688
